"","ow","n_good","n_evil","p_good","p_evil","n_fwd","n_div","p_fwd","p_div","n_tp","n_fp","tpr","fpr","log2n","log2m","t"
"1264",368,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1265",369,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1266",370,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1267",371,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1268",372,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1269",373,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1270",374,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1271",375,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1272",376,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1273",377,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1274",378,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1275",379,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1276",380,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1277",381,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1278",382,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1279",383,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1280",384,65536,0,1,0,65536,0,1,0,0,0,NA,0,24,16,256
"1281",33,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1282",34,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1283",35,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1284",36,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1285",37,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1286",38,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1287",39,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1288",40,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1289",41,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1290",42,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1291",43,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1292",44,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1293",45,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1294",46,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1295",47,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1296",48,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1297",49,209738,52406,0.800086975097656,0.199913024902344,262144,0,1,0,0,0,0,0,24,18,512
"1298",50,209536,52608,0.79931640625,0.20068359375,220364,41780,0.840621948242188,0.159378051757812,41780,0,0.794175790754258,0,24,18,512
"1299",51,210066,52078,0.801338195800781,0.198661804199219,212486,49658,0.810569763183594,0.189430236816406,49645,13,0.953281616037482,6.18853122352023e-05,24,18,512
"1300",52,209515,52629,0.799236297607422,0.200763702392578,211411,50733,0.806468963623047,0.193531036376953,50733,0,0.963974234737502,0,24,18,512
"1301",53,209712,52432,0.79998779296875,0.20001220703125,211391,50753,0.806392669677734,0.193607330322266,50748,5,0.967882209337809,2.38422217135882e-05,24,18,512
"1302",54,210067,52077,0.801342010498047,0.198657989501953,211565,50579,0.807056427001953,0.192943572998047,50579,0,0.971234902164103,0,24,18,512
"1303",55,209829,52315,0.800434112548828,0.199565887451172,210535,51609,0.803127288818359,0.196872711181641,50819,790,0.971403995030106,0.00376497052361685,24,18,512
"1304",56,209590,52554,0.799522399902344,0.200477600097656,211048,51096,0.805084228515625,0.194915771484375,51096,0,0.972257106975682,0,24,18,512
"1305",57,209259,52885,0.798259735107422,0.201740264892578,210697,51447,0.803745269775391,0.196254730224609,51447,0,0.972808925026,0,24,18,512
"1306",58,210163,51981,0.801708221435547,0.198291778564453,210842,51302,0.804298400878906,0.195701599121094,50520,782,0.971893576499105,0.00372092138007166,24,18,512
"1307",59,209361,52783,0.798648834228516,0.201351165771484,210725,51419,0.803852081298828,0.196147918701172,51416,3,0.974101509955857,1.4329316348317e-05,24,18,512
"1308",60,209697,52447,0.799930572509766,0.200069427490234,210966,51178,0.804771423339844,0.195228576660156,51157,21,0.975403740919404,0.000100144494198773,24,18,512
"1309",61,209132,53012,0.797775268554688,0.202224731445312,210388,51756,0.802566528320312,0.197433471679688,51745,11,0.976099750999774,5.25983589312013e-05,24,18,512
"1310",62,209542,52602,0.799339294433594,0.200660705566406,210812,51332,0.804183959960938,0.195816040039062,51332,0,0.975856431314399,0,24,18,512
"1311",63,209716,52428,0.800003051757812,0.199996948242188,210863,51281,0.804378509521484,0.195621490478516,51265,16,0.977817196917678,7.62936542753057e-05,24,18,512
"1312",64,210024,52120,0.801177978515625,0.198822021484375,211297,50847,0.806034088134766,0.193965911865234,50847,0,0.975575594781274,0,24,18,512
"1313",65,209812,52332,0.800369262695312,0.199630737304688,209784,52360,0.800262451171875,0.199737548828125,51129,1231,0.977012153175877,0.00586715726459878,24,18,512
"1314",66,209546,52598,0.799354553222656,0.200645446777344,210900,51244,0.804519653320312,0.195480346679688,51237,7,0.974124491425529,3.34055529573459e-05,24,18,512
"1315",67,209853,52291,0.800525665283203,0.199474334716797,210986,51158,0.804847717285156,0.195152282714844,51147,11,0.978122430246123,5.2417644732265e-05,24,18,512
"1316",68,209411,52733,0.798839569091797,0.201160430908203,210234,51910,0.801979064941406,0.198020935058594,51567,343,0.977888608651129,0.00163792732950991,24,18,512
"1317",69,210138,52006,0.801612854003906,0.198387145996094,211290,50854,0.806007385253906,0.193992614746094,50816,38,0.977118024843287,0.000180833547478324,24,18,512
"1318",70,209864,52280,0.800567626953125,0.199432373046875,209611,52533,0.799602508544922,0.200397491455078,51075,1458,0.97695103289977,0.00694735638318149,24,18,512
"1319",71,209526,52618,0.799278259277344,0.200721740722656,210664,51480,0.803619384765625,0.196380615234375,51480,0,0.978372420084382,0,24,18,512
"1320",72,210298,51846,0.802223205566406,0.197776794433594,211384,50760,0.806365966796875,0.193634033203125,50751,9,0.97887975928712,4.27964127095835e-05,24,18,512
"1321",73,210014,52130,0.801139831542969,0.198860168457031,210726,51418,0.803855895996094,0.196144104003906,51038,380,0.979052369077307,0.00180940318264497,24,18,512
"1322",74,209878,52266,0.800621032714844,0.199378967285156,210921,51223,0.804599761962891,0.195400238037109,51217,6,0.97992959093866,2.85880368595089e-05,24,18,512
"1323",75,209859,52285,0.800548553466797,0.199451446533203,210202,51942,0.801856994628906,0.198143005371094,51252,690,0.980242899493162,0.00328792189041213,24,18,512
"1324",76,209610,52534,0.799598693847656,0.200401306152344,210737,51407,0.803897857666016,0.196102142333984,51406,1,0.978528191266608,4.77076475359e-06,24,18,512
"1325",77,209732,52412,0.800064086914062,0.199935913085938,210830,51314,0.804252624511719,0.195747375488281,51314,0,0.979050599099443,0,24,18,512
"1326",78,209913,52231,0.800754547119141,0.199245452880859,210955,51189,0.804729461669922,0.195270538330078,51161,28,0.979514081675633,0.00013338859432241,24,18,512
"1327",79,209208,52936,0.798065185546875,0.201934814453125,210233,51911,0.801975250244141,0.198024749755859,51903,8,0.980485869729485,3.82394554701541e-05,24,18,512
"1328",80,209803,52341,0.800334930419922,0.199665069580078,208998,53146,0.797264099121094,0.202735900878906,51266,1880,0.979461607535202,0.00896078702401777,24,18,512
"1329",81,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1330",82,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1331",83,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1332",84,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1333",85,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1334",86,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1335",87,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1336",88,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1337",89,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1338",90,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1339",91,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1340",92,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1341",93,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1342",94,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1343",95,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
"1344",96,262144,0,1,0,262144,0,1,0,0,0,NA,0,24,18,512
